ID,Price_250mg,BB_SMILES,truncate_SMILES
EN300-80783,331.0,C1CCCC(CC1)OCCN,CCOC1CCCCCC1
EN300-64694,116.0,CC(C)(C)OCc1cccc(c1)CN,Cc1cccc(COC(C)(C)C)c1
EN300-107734,288.0,CC(c1nc(no1)c2ccc(cc2)Br)N,CCc1nc(-c2ccc(Br)cc2)no1
EN300-108316,210.0,COc1ccc(cc1)C2(CC2)CN,COc1ccc(C2(C)CC2)cc1
EN300-109050,524.0,C1COCCC1(CCO)N,OCCC1CCOCC1
EN300-107822,607.0,c1nc(on1)CCCN,CCCc1ncno1
EN300-107823,546.0,c1nnn(n1)CCN,CCn1ncnn1
EN300-90435,431.0,CCC(CC)(CN)S(=O)(=O)C,CCC(C)(CC)S(C)(=O)=O
EN300-107700,538.0,C1CC(OC1CN)C(=O)N,CC1CCC(C(N)=O)O1
EN300-108036,32.0,c1cc(c(c(c1)Cl)CCN)F,CCc1c(F)cccc1Cl
EN300-80172,331.0,COc1ccccc1N2CCCC(C2=O)N,COc1ccccc1N1CCCCC1=O
EN300-108091,124.0,C1CC1C2(CC2)N,C1CC1C1CC1
EN300-108094,247.0,c1ccc(cc1)CC2(CCC2)N,c1ccc(CC2CCC2)cc1
EN300-108030,459.0,CCC(C1CN(CCO1)Cc2ccccc2)N,CCC[C@H]1CN(Cc2ccccc2)CCO1
EN300-85571,367.0,Cc1cc(cc(c1)CC(c2cccc(c2)OC)N)C,COc1cccc(CCc2cc(C)cc(C)c2)c1
EN300-83830,530.0,CC(CCC1CCCC1)N,CCCCC1CCCC1
EN300-108165,288.0,c1cc(ccc1CN)C(=O)Nc2ccc(cc2)F,Cc1ccc(C(=O)Nc2ccc(F)cc2)cc1
EN300-108517,19.0,c1cc(c(c(c1)F)CN)F,Cc1c(F)cccc1F
EN300-107745,431.0,Cc1cc(ccc1F)c2nc(on2)C(C)N,CCc1nc(-c2ccc(F)c(C)c2)no1
EN300-108305,494.0,C(COCC(=O)N)N,CCOCC(N)=O
EN300-108315,383.0,c1ccc(cc1)CCC(CCc2ccccc2)N,c1ccc(CCCCCc2ccccc2)cc1
EN300-108336,396.0,c1cc(c(nc1)OCCN)Cl,CCOc1ncccc1Cl
EN300-108217,487.0,COCCC1(CCC1)CN,COCCC1(C)CCC1
EN300-93391,418.0,C1CCCC(CC1)(CCCN)C2OCCO2,CCCC1(C2OCCO2)CCCCCC1
EN300-107842,431.0,CCOCCC1(CCCC1)CN,CCOCCC1(C)CCCC1
EN300-108017,315.0,CC(c1ccccc1)(C(=O)N)N,C[C@@H](C(N)=O)c1ccccc1
EN300-108022,161.0,c1nnnn1CCN,CCn1cnnn1
EN300-108579,438.0,CCC(=O)N1CCC(C1)N,CCC(=O)N1CCCC1
EN300-108435,431.0,CC(C)N1CCC(CC1)(CN)O,CC(C)N1CCC(C)(O)CC1
EN300-107555,418.0,c1ccc(cc1)c2nnc(s2)CN,Cc1nnc(-c2ccccc2)s1
EN300-108411,509.0,c1cc(c(cc1[N+](=O)[O-])Br)CCN,CCc1ccc([N+](=O)[O-])cc1Br
EN300-109310,438.0,Cc1c(cnn1C)CCN,CCc1cnn(C)c1C
EN300-108860,487.0,CCc1c(n[nH]c(=O)c1CN)CC,CCc1n[nH]c(=O)c(C)c1CC
EN300-107546,92.0,COc1cccc2c1CCC2N,COc1cccc2c1CCC2
EN300-108088,431.0,COCCC1(CCCC1)CN,COCCC1(C)CCCC1
EN300-108820,331.0,c1cc(ccc1CN)S(=O)(=O)Nc2ccc(cc2)F,Cc1ccc(S(=O)(=O)Nc2ccc(F)cc2)cc1
EN300-106274,487.0,COCc1nc2n(n1)CC(CC2)N,COCc1nc2n(n1)CCCC2
EN300-106090,233.0,Cc1ccc(c(c1)OCCCC(C)C)CN,Cc1ccc(C)c(OCCCC(C)C)c1
EN300-105496,509.0,C1CN(CCC1O)C(=O)CCN,CCC(=O)N1CCC(O)CC1
EN300-105664,565.0,C1CCC(C(CC1)N)CO,OCC1CCCCCC1
EN300-106409,357.0,COc1ccc(c(c1)F)CN,COc1ccc(C)c(F)c1
EN300-106891,389.0,c1cc(cc(c1)F)C(c2cccc(c2)Br)N,Fc1cccc(Cc2cccc(Br)c2)c1
EN300-106208,453.0,c1ccc(cc1)CN2C[C@@H]3[C@H](C2)[C@H]3N,c1ccc(CN2C[C@H]3C[C@H]3C2)cc1
EN300-106872,466.0,COCc1nc2n(n1)CCCC2N,COCc1nc2n(n1)CCCC2
EN300-105482,57.0,C1C(CO1)(CN)CO,CC1(CO)COC1
EN300-105725,431.0,c1cc(c(cc1Cl)Br)OC2CCC(CC2)N,Clc1ccc(OC2CCCCC2)c(Br)c1
EN300-106541,367.0,CC(C)(C)C(c1ccc(cc1F)F)N,CC(C)(C)Cc1ccc(F)cc1F
EN300-106984,438.0,CC(CC(CN)c1ccccc1)O,CC(O)CC(C)c1ccccc1
EN300-106353,75.0,CC1(CCCCC1)CN,CC1(C)CCCCC1
EN300-106861,466.0,CC(C)(C)Oc1ccc(cc1OC)CN,COc1cc(C)ccc1OC(C)(C)C
EN300-107375,419.0,c1cc(c(c(c1)Cl)C2(CC2)N)Cl,Clc1cccc(Cl)c1C1CC1
EN300-105566,367.0,CC(C)(Cc1cccc(c1)Cl)CN,CC(C)(C)Cc1cccc(Cl)c1
EN300-105844,565.0,CC(C)CC1(CC1)CN,CC(C)CC1(C)CC1
EN300-105654,116.0,CC(Cc1nc2ccccc2s1)N,CCCc1nc2ccccc2s1
EN300-107395,487.0,C1COCCN1C[C@@H](CN)O,C[C@@H](O)CN1CCOCC1
EN300-105719,33.0,CC(C)CN1CCC(C1)CN,CC(C)CN1CC[C@H](C)C1
EN300-105713,367.0,C1COCC1OCCCN,CCCO[C@H]1CCOC1
EN300-105997,503.0,CS(=O)(=O)NC1CCCC1CN,CC1CCCC1NS(C)(=O)=O
EN300-107487,487.0,C1CC(C2CCOC2C1)N,C1CCC2OCCC2C1
EN300-105555,607.0,C[C@@H](C(=O)NCCO)N,CCC(=O)NCCO
EN300-105820,418.0,COc1ccccc1N2CCC(C2=O)N,COc1ccccc1N1CCCC1=O
EN300-105823,607.0,c1ccc(c(c1)CCN)OC(F)(F)F,CCc1ccccc1OC(F)(F)F
EN300-105507,425.0,CCOc1ccc(cc1)C(C)NC(=O)CCCN,CCCC(=O)N[C@@H](C)c1ccc(OCC)cc1
EN300-105409,487.0,C1CC(C1)(CCO)CN,CC1(CCO)CCC1
EN300-105705,367.0,CCC(C)Oc1cc(ccc1CN)C,CC[C@H](C)Oc1cc(C)ccc1C
EN300-105473,367.0,Cc1ccc(c(c1)OC(C)C)CN,Cc1ccc(C)c(OC(C)C)c1
EN300-106060,431.0,c1cc(c(nc1)N2CCC(C2)N)Cl,Clc1cccnc1N1CCCC1
EN300-106680,487.0,Cc1ccc(cc1)c2cccc(c2)CN,Cc1ccc(-c2cccc(C)c2)cc1
EN300-106543,331.0,CCCC(c1ccc(cc1F)F)N,CCCCc1ccc(F)cc1F
EN300-105873,90.0,c1ccn(c(=O)c1)CCN,CCn1ccccc1=O
EN300-106539,487.0,CC(CC(c1ccccc1)O)N,CCC[C@H](O)c1ccccc1
EN300-105999,63.0,C[C@H](c1ccccn1)N,CCc1ccccn1
EN300-97804,150.0,c1cc(c(cc1Cl)Cl)CCCN,CCCc1ccc(Cl)cc1Cl
EN300-106080,487.0,CC1CC(CN1Cc2ccccc2)N,C[C@H]1CCCN1Cc1ccccc1
EN300-107260,438.0,c1ccc(cc1)CC(C(=O)NCCC(=O)N)N,NC(=O)CCNC(=O)CCc1ccccc1
EN300-106354,315.0,c1ccc(cc1)CNC(=O)C(c2ccccc2)N,O=C(Cc1ccccc1)NCc1ccccc1
EN300-105370,494.0,c1cc(ccc1SC2CCC(CC2)N)Cl,Clc1ccc(SC2CCCCC2)cc1
EN300-67624,38.0,CN1CCN(CC1)Cc2cccc(c2)CN,Cc1cccc(CN2CCN(C)CC2)c1
EN300-110230,331.0,CC(Cc1ccc(c(c1)Br)F)N,CCCc1ccc(F)c(Br)c1
EN300-110524,34.0,CSCCC(CO)N,CSCCCCO
EN300-110525,25.0,c1cscc1CN,Cc1ccsc1
EN300-111601,507.0,c1cc(c(cc1CN)Br)O,Cc1ccc(O)c(Br)c1
EN300-110401,418.0,c1ccnc(c1)CNC(=O)c2ccc(cc2)CN,Cc1ccc(C(=O)NCc2ccccn2)cc1
EN300-111627,431.0,CN(C)S(=O)(=O)N1CCC(CC1)CN,CC1CCN(S(=O)(=O)N(C)C)CC1
EN300-109877,530.0,c1ccc(cc1)C(Cc2cccc(c2)O)N,Oc1cccc(CCc2ccccc2)c1
EN300-109463,438.0,CC(CC(c1ccc(cc1)F)O)N,CCC[C@H](O)c1ccc(F)cc1
EN300-111143,182.0,c1ccc2c(c1)OCC(O2)CCN,CC[C@H]1COc2ccccc2O1
EN300-112097,452.0,c1ccc(cc1)CN2CC3C(C2)C3N,c1ccc(CN2CC3CC3C2)cc1
EN300-111171,301.0,COCC1(CC1)N,COCC1CC1
EN300-109762,466.0,C1CC(Cn2c1nnc2CN)C(F)(F)F,Cc1nnc2n1C[C@@H](C(F)(F)F)CC2
EN300-110411,487.0,CCOCCC1(CCC1)CN,CCOCCC1(C)CCC1
EN300-110412,431.0,c1cc(ccc1c2ccc(c(c2)F)CN)Cl,Cc1ccc(-c2ccc(Cl)cc2)cc1F
EN300-109807,325.0,COC(CN)c1ccccc1Cl,CO[C@@H](C)c1ccccc1Cl
EN300-109940,679.0,CC1C(CC1N)c2ccccc2,CC1CCC1c1ccccc1
EN300-110409,149.0,C1CCC(CC1)NC(=O)NCCN,CCNC(=O)NC1CCCCC1
EN300-109945,170.0,Cc1cc(ccc1CN)OC,COc1ccc(C)c(C)c1
EN300-111337,509.0,CC1C(c2cccc(c2O1)F)N,C[C@H]1Cc2cccc(F)c2O1
EN300-110178,383.0,c1ccc(c(c1)OCC(CN)O)Br,C[C@H](O)COc1ccccc1Br
EN300-110244,565.0,C1COCOC1CN,C[C@H]1CCOCO1
EN300-111033,21.0,Cc1cccc(c1CN)C,Cc1cccc(C)c1C
EN300-111449,546.0,c1[nH]c2c(n1)c(ncn2)N3CCOC(C3)CN,C[C@H]1CN(c2ncnc3[nH]cnc23)CCO1
EN300-109816,466.0,c1c(nc(s1)CN)C2CC2,Cc1nc(C2CC2)cs1
EN300-111522,47.0,c1cc(c(nc1)CN)F,Cc1ncccc1F
EN300-112209,438.0,c1cc(oc1CCN)Br,CCc1ccc(Br)o1
EN300-109790,503.0,c1c([nH]c(=O)s1)CN,Cc1csc(=O)[nH]1
EN300-109791,546.0,C1CC(COC1)(CN)N2CCOCC2,C[C@]1(N2CCOCC2)CCCOC1
EN300-110107,487.0,CCC1(C(CC1OC)N)CC,CCC1(CC)CC[C@@H]1OC
EN300-110454,42.0,c1ccc(cc1)C(c2ccccn2)N,c1ccc(Cc2ccccn2)cc1
EN300-110470,222.0,c1ccc(cc1)n2ncc(n2)CN,Cc1cnn(-c2ccccc2)n1
EN300-110537,52.0,CC(C)(C)SCCN,CCSC(C)(C)C
EN300-110485,24.0,c1ccc(c(c1)CN)Br,Cc1ccccc1Br
EN300-110419,524.0,C1CC(S(=O)(=O)C1)CN,C[C@H]1CCCS1(=O)=O
EN300-102757,509.0,c1ccc2c(c1)ccc3c2OCCCC3N,c1ccc2c3c(ccc2c1)CCCCO3
EN300-111962,389.0,Cc1cc(n(n1)c2ccccc2)CC(C)N,CCCc1cc(C)nn1-c1ccccc1
EN300-103687,466.0,COc1cc2c(cc([nH]2)CCCN)c(c1)OC,CCCc1cc2c(OC)cc(OC)cc2[nH]1
EN300-103740,425.0,CCC(CN)Oc1ccccc1C(F)(F)F,CC[C@H](C)Oc1ccccc1C(F)(F)F
EN300-111964,438.0,CCN1CCC(CC1)(C#N)N,CCN1CCC(C#N)CC1
EN300-112279,192.0,C1CC(CC(C1)(F)F)N,FC1(F)CCCCC1
EN300-111564,594.0,C[C@@H](c1ccc(cc1)n2ccnc2)N,CCc1ccc(-n2ccnc2)cc1
EN300-112467,650.0,c1ccc2c(c1)CCC3C2C3CN,CC1C2CCc3ccccc3C12
EN300-112508,438.0,C1COC2(CCSC2)CC1N,C1CC[C@@]2(CCSC2)OC1
EN300-109365,383.0,Cc1ccccc1c2nc(no2)CN,Cc1noc(-c2ccccc2C)n1
EN300-111952,579.0,c1ccc2c(c1)CC3C2C3CN,CC1C2Cc3ccccc3C12
EN300-112017,546.0,CC(c1[nH]cc(n1)c2ccc(c(c2)Cl)Cl)N,CCc1nc(-c2ccc(Cl)c(Cl)c2)c[nH]1
EN300-112448,288.0,c1c(cn(n1)CCN)[N+](=O)[O-],CCn1cc([N+](=O)[O-])cn1
EN300-109570,487.0,C1CC(CCC1CN)O,CC1CCC(O)CC1
EN300-100571,487.0,Cc1nnc2n1CCCC2N,Cc1nnc2n1CCCC2
EN300-112329,177.0,CC(C=C)N,C=CCC
EN300-101725,487.0,CCC1(CCC(CC1)N)C,CCC1(C)CCCCC1
EN300-101886,487.0,Cc1cc(ncn1)N2CCC(CC2)N,Cc1cc(N2CCCCC2)ncn1
EN300-103073,459.0,CCc1nc2n(n1)CCCC2N,CCc1nc2n(n1)CCCC2
EN300-104419,693.0,C[C@H](c1ccc(cc1OC(F)F)F)N,CCc1ccc(F)cc1OC(F)F
EN300-99360,403.0,CC(C)N1C(=O)CC(C1=O)N,CC(C)N1C(=O)CCC1=O
EN300-112916,438.0,CC1(CC(c2c1cccc2)N)C,CC1(C)CCc2ccccc21
EN300-113494,347.0,c1cc(cc(c1)Cl)C(C2CCCC2)N,Clc1cccc(CC2CCCC2)c1
EN300-113605,443.0,Cc1ncc(s1)CCN,CCc1cnc(C)s1
EN300-100188,623.0,CN1CC(C(C1)N)c2ccccc2,CN1CC[C@H](c2ccccc2)C1
EN300-97800,142.0,c1cc(ccc1CC(CN)CO)Cl,C[C@H](CO)Cc1ccc(Cl)cc1
EN300-99318,254.0,CCCCOC1CC(C1(C)C)N,CCCCO[C@H]1CCC1(C)C
EN300-100114,524.0,CC(C)C1C(CCCO1)CN,CC(C)C1OCCCC1C
EN300-100968,565.0,c1cc(ccc1[C@@H](CC(=O)N)N)Cl,NC(=O)CCc1ccc(Cl)cc1
EN300-113829,347.0,C1CCn2c(nnc2CCCN)C1,CCCc1nnc2n1CCCC2
EN300-114232,644.0,c1cc2c(cc1Cl)c(cs2)CCN,CCc1csc2ccc(Cl)cc12
EN300-113088,481.0,C1COC2(CCSCC2)CC1N,C1CCC2(CCSCC2)OC1
EN300-113103,253.0,c1ccc2c(c1)c(no2)CN,Cc1noc2ccccc12
EN300-113248,487.0,Cc1nc(no1)C(C)N,CCc1noc(C)n1
EN300-113327,1074.0,c1cc2cc(c(cc2nc1)Br)CN,Cc1cc2cccnc2cc1Br
EN300-113294,228.0,c1cc(cc(c1)Br)C2(CCCC2)CN,CC1(c2cccc(Br)c2)CCCC1
EN300-114048,607.0,CCOC(CN)CO,CCO[C@@H](C)CO
EN300-113462,466.0,CCOCCC1(CCCC1)N,CCOCCC1CCCC1
EN300-112760,466.0,CC(C1CN(CCO1)C)N,CC[C@H]1CN(C)CCO1
EN300-114167,431.0,CC(C(=O)Nc1cccc(c1)CN)n2cccn2,Cc1cccc(NC(=O)[C@H](C)n2cccn2)c1
EN300-114364,83.0,c1ccnc(c1)C(CN)O,C[C@H](O)c1ccccn1
EN300-94944,530.0,CC(COC)(C(F)(F)F)N,COC[C@H](C)C(F)(F)F
EN300-102780,466.0,CC1(C(CC1OC)N)C,CO[C@H]1CCC1(C)C
EN300-113787,347.0,CC(C)(CN)c1ccccc1Br,CC(C)(C)c1ccccc1Br
EN300-95293,452.0,CC(C(c1ccccc1F)O)N,CC[C@H](O)c1ccccc1F
EN300-112678,487.0,c1cn2cnnc2c(n1)N3CCCC(C3)CN,C[C@H]1CCCN(c2nccn3cnnc23)C1
EN300-95681,389.0,CCC(CC(C)CO)N,CCCC[C@H](C)CO
EN300-76345,487.0,CC(C)n1cc2c(n1)CC(CC2)N,CC(C)n1cc2c(n1)CCCC2
EN300-112884,347.0,CC(C)C1CCC(CC1)CN,CC1CCC(C(C)C)CC1
EN300-113403,110.0,CC(C)C(C(=O)NC)N,CNC(=O)CC(C)C
EN300-95963,240.0,C1CS(=O)(=O)CCC1CCN,CCC1CCS(=O)(=O)CC1
EN300-113631,253.0,C1CC(CC1CN)O,CC1CCC(O)C1
EN300-100863,503.0,CCC(CN)Oc1cccc(c1)C,CC[C@H](C)Oc1cccc(C)c1
EN300-114128,347.0,CC(C)CN1CCCC(C1)CN,CC(C)CN1CCC[C@H](C)C1
EN300-113598,438.0,CCC(C)(COc1c(cccn1)Cl)N,CC[C@H](C)COc1ncccc1Cl
EN300-113716,236.0,c1ccc(c(c1)C2(CC2)N)Br,Brc1ccccc1C1CC1
EN300-113366,34.0,CCOc1cccc(c1)CCN,CCOc1cccc(CC)c1
EN300-56265,149.0,CCn1c2ccccc2nc1C(C)N,CCc1nc2ccccc2n1CC
EN300-113558,389.0,c1ccc(cc1)CC2(CC2)CN,CC1(Cc2ccccc2)CC1
EN300-113999,389.0,CNC(=O)C1CCCCC1N,CNC(=O)C1CCCCC1
EN300-113324,389.0,Cc1cccc2c1[nH]c3c2CCCC3N,Cc1cccc2c3c([nH]c12)CCCC3
EN300-112808,418.0,c1cn(nc1CN)C2CCCC2,Cc1ccn(C2CCCC2)n1
EN300-112810,185.0,CC(C)(C(=O)NCC1CCCCC1)N,CC(C)C(=O)NCC1CCCCC1
EN300-114411,487.0,Cn1ccc(c1)S(=O)(=O)NCC2(CCCCC2)N,Cn1ccc(S(=O)(=O)NCC2CCCCC2)c1
EN300-64033,252.0,c1ccc(cc1)C(C(=O)Nc2ccc(cc2F)Br)N,O=C(Cc1ccccc1)Nc1ccc(Br)cc1F
EN300-113116,679.0,c1ccc2c(c1)CCC23CC3N,c1ccc2c(c1)CCC21CC1
EN300-113304,43.0,CC(C)(CN)CO,CC(C)(C)CO
EN300-114155,389.0,CC(C)(C)CC(CO)N,CC(C)(C)CCCO
EN300-114524,227.0,COC1(CCOCC1)CN,COC1(C)CCOCC1
EN300-114554,453.0,Cn1c2cc(ccc2cn1)CN,Cc1ccc2cnn(C)c2c1
EN300-114566,438.0,c1cc(c(nc1)OCCN)F,CCOc1ncccc1F
EN300-114632,331.0,CC(C)N1CCCCC1CN,CC(C)N1CCCC[C@@H]1C
EN300-114636,396.0,C1CCCC(CC1)(c2nc(on2)C3CCCC3)N,C1CCCC(c2noc(C3CCCC3)n2)CC1
EN300-114784,403.0,CC(C)(COc1ccc(cn1)C(F)(F)F)N,CC(C)COc1ccc(C(F)(F)F)cn1
EN300-114520,459.0,CCC(CC)C(CCN)OC,CCC(CC)[C@H](CC)OC
EN300-114540,452.0,C1CN2CCN1CC2CN,C[C@H]1CN2CCN1CC2
EN300-114736,277.0,COc1ccc2c(c1)[C@@H](CCC2)N,COc1ccc2c(c1)CCCC2
EN300-114793,331.0,CC(C)C(c1ccc(cc1)C(F)(F)F)N,CC(C)Cc1ccc(C(F)(F)F)cc1
EN300-114988,431.0,Cc1c(cnn1CC(C)C)CN,Cc1cnn(CC(C)C)c1C
EN300-115057,92.0,CC(C)(CO[Si](C)(C)C)N,CC(C)CO[Si](C)(C)C
EN300-115139,331.0,CCC(C(=O)NC(C)c1cccs1)N,CCCC(=O)N[C@@H](C)c1cccs1
EN300-115356,431.0,CC(Cn1ccnc1)NC(=O)C2(CCCC2)N,C[C@@H](Cn1ccnc1)NC(=O)C1CCCC1
EN300-115508,331.0,CCC(C(=O)NC(C)c1ccccn1)N,CCCC(=O)N[C@@H](C)c1ccccn1
EN300-115592,431.0,CC1(CCCOC1)CN,CC1(C)CCCOC1
EN300-115605,431.0,CCCC(C(=O)N(C)Cc1ccccc1F)N,CCCCC(=O)N(C)Cc1ccccc1F
EN300-115849,396.0,CC(C)CC(C(=O)N(C)Cc1ccc(cc1)F)N,CC(C)CCC(=O)N(C)Cc1ccc(F)cc1
EN300-115853,403.0,CCCC(C(=O)N(CC)C1CCCCC1)N,CCCCC(=O)N(CC)C1CCCCC1
EN300-115947,19.0,CC(C)CC(C)N,CCCC(C)C
EN300-116020,65.0,c1cc(ccc1COCCN)Cl,CCOCc1ccc(Cl)cc1
EN300-116134,403.0,c1ccc(cc1)C(CC2CCCC2)N,c1ccc(CCC2CCCC2)cc1
EN300-116438,216.0,COc1ccc(cc1)C(c2ccccc2OC)N,COc1ccc(Cc2ccccc2OC)cc1
EN300-09769,21.0,CC(c1cccc(c1)Cl)N,CCc1cccc(Cl)c1
EN300-56313,127.0,CC(C)N(C)CCCCN,CCCCN(C)C(C)C
EN300-12791,75.0,CC(C)(C)c1ccc(cc1)OCCN,CCOc1ccc(C(C)(C)C)cc1
EN300-13510,122.0,CC(c1cc(ccc1OC)OC)N,CCc1cc(OC)ccc1OC
EN300-09465,24.0,CCC(C)C(C(=O)N)N,CC[C@H](C)CC(N)=O
EN300-50390,288.0,Cc1cc2c(cc1C)n(cn2)CC(CN)O,Cc1cc2ncn(C[C@H](C)O)c2cc1C
EN300-07564,32.0,c1cc(c(cc1NC(=O)CN)F)F,CC(=O)Nc1ccc(F)c(F)c1
EN300-50211,19.0,c1cc(ccc1CN)[N+](=O)[O-],Cc1ccc([N+](=O)[O-])cc1
EN300-62225,19.0,C1CCC(C(C1)N)O,OC1CCCCC1
EN300-23938,19.0,Cc1ccc(cc1F)CN,Cc1ccc(C)c(F)c1
EN300-13981,121.0,CCOc1ccc(cc1OC)C(CN)c2c[nH]c3c2cccc3,CCOc1ccc([C@@H](C)c2c[nH]c3ccccc23)cc1OC
EN300-26574,161.0,C1CC1N2CCC(CC2)N,C1CCN(C2CC2)CC1
EN300-35032,19.0,CC(C)(C)c1ccc(cc1)CN,Cc1ccc(C(C)(C)C)cc1
EN300-104094,353.0,CC(c1ccc(c(c1)F)n2cnc3c2cccc3)N,CCc1ccc(-n2cnc3ccccc32)c(F)c1
EN300-107868,418.0,C1CN(CC1CN)CC#N,C[C@H]1CCN(CC#N)C1
EN300-51837,142.0,CC(C)CCOCCN,CCOCCC(C)C
EN300-19623,19.0,COC(CN)OC,COC(C)OC
EN300-50503,172.0,c1cc(c(cc1CCN)Br)F,CCc1ccc(F)c(Br)c1
EN300-25416,271.0,CCN(CC)S(=O)(=O)c1ccc(s1)CN,CCN(CC)S(=O)(=O)c1ccc(C)s1
EN300-15665,19.0,c1ccc(cc1)C(c2ccccc2)N,c1ccc(Cc2ccccc2)cc1
EN300-26897,25.0,C1CC1C(C2CC2)N,C1CC1CC1CC1
EN300-50323,288.0,c1ccnc(c1)C(=O)Nc2cccc(c2)CN,Cc1cccc(NC(=O)c2ccccn2)c1
EN300-08033,50.0,C1CS(=O)(=O)CC1N,O=S1(=O)CCCC1
EN300-29397,38.0,CN(C)Cc1cccc(c1)CN,Cc1cccc(CN(C)C)c1
EN300-57250,127.0,Cc1cc(c(o1)C)C(C)N,CCc1cc(C)oc1C
EN300-57084,110.0,C1CCC(CC1)CN2CCC(CC2)N,C1CCC(CN2CCCCC2)CC1
EN300-52128,188.0,CCN(CC)C(=O)C1(CCCCC1)N,CCN(CC)C(=O)C1CCCCC1
EN300-75163,48.0,c1cc(c(cc1F)F)CCN,CCc1ccc(F)cc1F
EN300-54845,188.0,c1cc(ccc1c2csc(n2)CN)Cl,Cc1nc(-c2ccc(Cl)cc2)cs1
EN300-56320,104.0,c1cc(ccc1CN)n2cncn2,Cc1ccc(-n2cncn2)cc1
EN300-53066,431.0,C[C@H](c1ccc(cc1OC)OC)N,CCc1ccc(OC)cc1OC
EN300-56515,188.0,COc1ccc(cc1)C(Cc2ccc(cc2)F)N,COc1ccc(CCc2ccc(F)cc2)cc1
EN300-53029,192.0,C[C@H](c1ccc(c(c1)Cl)Cl)N,CCc1ccc(Cl)c(Cl)c1
EN300-61380,111.0,c1cc(cc(c1)F)CC(=O)NCCN,CCNC(=O)Cc1cccc(F)c1
EN300-59888,367.0,c1cc(ccc1C(C(=O)N)N)Br,NC(=O)Cc1ccc(Br)cc1
EN300-60802,92.0,c1cc(cc(c1)F)NC(=O)CN,CC(=O)Nc1cccc(F)c1
EN300-65532,367.0,c1ccc2c(c1)nc(s2)C(CCN)(C(F)(F)F)O,CC[C@@](O)(c1nc2ccccc2s1)C(F)(F)F
EN300-65993,466.0,CS(=O)(=O)CCC(C(=O)Nc1ccc2c(c1)[nH]c(=O)o2)N,CS(=O)(=O)CCCC(=O)Nc1ccc2oc(=O)[nH]c2c1
EN300-69337,140.0,COc1ccc(cc1)C(CO)N,COc1ccc(CCO)cc1
EN300-70288,431.0,CC1COCCN1CC(C)N,CCCN1CCOC[C@@H]1C
EN300-73393,509.0,COc1ccccc1C2CC(C2)N,COc1ccccc1C1CCC1
EN300-69930,607.0,CC1CC(C(CN1C)C)N,CC1CCC(C)N(C)C1
EN300-74895,347.0,CC(Cc1cccc(c1)OC2CCCC2)N,CCCc1cccc(OC2CCCC2)c1
EN300-74346,288.0,c1ccnc(c1)NS(=O)(=O)CCN,CCS(=O)(=O)Nc1ccccn1
EN300-74161,487.0,COc1cc(ccc1O)c2nc(on2)CCCCCN,CCCCCc1nc(-c2ccc(O)c(OC)c2)no1
EN300-74407,216.0,c1cc(oc1)C2CC2CN,CC1CC1c1ccco1
EN300-61120,288.0,c1cnccc1N2CCN(CC2)CCCN,CCCN1CCN(c2ccncc2)CC1
EN300-60008,215.0,c1ccc(c(c1)C#N)N2CCC(CC2)N,N#Cc1ccccc1N1CCCCC1
EN300-65820,64.0,c1cc(c2c(c1)OCCO2)CN,Cc1cccc2c1OCCO2
EN300-69647,288.0,c1cc(ccc1C(C2CCC2)N)F,Fc1ccc(CC2CCC2)cc1
EN300-65980,396.0,c1ccc2c(c1)[nH]c(n2)N3CCC(CC3)N,c1ccc2[nH]c(N3CCCCC3)nc2c1
EN300-65289,42.0,CC1CCCC(N1CCN)C,CCN1C(C)CCCC1C
EN300-71944,19.0,CCOc1ccccc1CN,CCOc1ccccc1C
EN300-65691,172.0,C1CN(CCC1N)C(=O)CC(F)(F)F,O=C(CC(F)(F)F)N1CCCCC1
EN300-75679,396.0,c1cnc(cn1)N2CCN(CC2)C(=O)CCN,CCC(=O)N1CCN(c2cnccn2)CC1
EN300-74952,367.0,Cc1c(oc(n1)CN2CCC(CC2)CN)C,Cc1nc(CN2CCC(C)CC2)oc1C
EN300-77354,288.0,Cc1nc(no1)C(c2ccccc2F)N,Cc1nc(Cc2ccccc2F)no1
EN300-75314,353.0,COc1ccc(cc1CCN)Cl,CCc1cc(Cl)ccc1OC
EN300-75212,188.0,CCC(CN)Oc1ccccc1,CC[C@H](C)Oc1ccccc1
EN300-61443,637.0,CN1C2CCC1CC(C2)CNC(=O)CN,CC(=O)NCC1CC2CCC(C1)N2C
EN300-80226,19.0,CCc1ccc(cc1)CCN,CCc1ccc(CC)cc1
EN300-69953,25.0,c1cc(ccc1C(CCO)N)F,OCCCc1ccc(F)cc1
EN300-66099,127.0,COc1cc(c(cc1OC)Br)CN,COc1cc(C)c(Br)cc1OC
EN300-114850,594.0,c1ccc(cc1)C(CCC#N)N,N#CCCCc1ccccc1
EN300-114892,361.0,CCC(C)(CN)CO,CCC(C)(C)CO
EN300-114956,298.0,COCC(C1CC1)N,COCCC1CC1
EN300-62415,288.0,CC1(CN(CCO1)CCN)C,CCN1CCOC(C)(C)C1
EN300-60937,42.0,CN(C)c1ccccc1CN,Cc1ccccc1N(C)C
EN300-61653,188.0,CC(C)CC(C(=O)N1CCC(CC1)CO)N,CC(C)CCC(=O)N1CCC(CO)CC1
EN300-72324,288.0,CCC(C)(c1ccccc1)N,CC[C@H](C)c1ccccc1
