ID,Price_250mg,BB_SMILES,truncate_SMILES
EN300-11250,142.0,Cc1ccc(cc1C(=O)O)S(=O)(=O)NCCC(c2ccccc2)c3ccccc3,Cc1ccc(S(=O)(=O)NCCC(c2ccccc2)c2ccccc2)cc1
EN300-112689,216.0,CCOc1cccc(c1C(=O)O)[N+](=O)[O-],CCOc1cccc([N+](=O)[O-])c1
EN300-112833,538.0,Cc1c(c(no1)OC)C(=O)O,COc1cc(C)on1
EN300-222518,421.0,c1ccc2c(c1)cc(cc2Br)C(=O)O,Brc1cccc2ccccc12
EN300-138962,1008.0,c1c(c(c(c(c1Cl)O)C(=O)O)Cl)O,Oc1cc(Cl)c(O)cc1Cl
EN300-139166,679.0,Cc1c(sc(c1C(=O)O)Cl)C,Cc1cc(Cl)sc1C
EN300-13920,92.0,CCOc1cc(c(cc1OC)[N+](=O)[O-])C(=O)O,CCOc1ccc([N+](=O)[O-])cc1OC
EN300-139265,331.0,Cc1c(c(n(n1)C)Sc2ccccc2)C(=O)O,Cc1cc(Sc2ccccc2)n(C)n1
EN300-174706,19.0,Cc1ccc(cc1[N+](=O)[O-])CC(=O)O,Cc1ccc(C)c([N+](=O)[O-])c1
EN300-20425,19.0,CCOc1ccccc1C(=O)O,CCOc1ccccc1
EN300-20497,19.0,c1cc(c(cc1Br)C(=O)O)Cl,Clc1ccc(Br)cc1
EN300-20520,19.0,c1cc(c(c(c1)Cl)CC(=O)O)Cl,Cc1c(Cl)cccc1Cl
EN300-20940,19.0,COc1ccccc1CC(=O)O,COc1ccccc1C
EN300-109097,19.0,c1cc(c(cc1[N+](=O)[O-])C(F)(F)F)C(=O)O,O=[N+]([O-])c1cccc(C(F)(F)F)c1
EN300-6380316,452.0,c1c(nnn1CCC2CC2)C(=O)O,c1cn(CCC2CC2)nn1
EN300-7436811,347.0,COc1ccc2c(c1)-c3c(c(n[nH]3)C(=O)O)C2,COc1ccc2c(c1)-c1[nH]ncc1C2
EN300-89096,69.0,CCc1cc(n(n1)C)C(=O)O,CCc1ccn(C)n1
EN300-89193,288.0,C(C(=O)O)SC(C(C(F)(F)F)(F)F)(F)F,CSC(F)(F)C(F)(F)C(F)(F)F
EN300-213595,354.0,Cc1c(cc(o1)[N+](=O)[O-])C(=O)O,Cc1ccc([N+](=O)[O-])o1
EN300-214372,487.0,CC1c2ccccc2C=C1C(=O)O,C[C@H]1C=Cc2ccccc21
EN300-214673,579.0,c1ccc(cc1)Cc2cc(no2)C(=O)O,c1ccc(Cc2ccno2)cc1
EN300-264706,64.0,C1CC(CCC1CC(=O)O)(F)F,CC1CCC(F)(F)CC1
EN300-370502,216.0,Cc1cc(ccc1F)c2nc(c(s2)C(=O)O)C,Cc1csc(-c2ccc(F)c(C)c2)n1
EN300-370687,353.0,c1cncnc1/C=C/C(=O)O,C=Cc1ccncn1
EN300-396920,524.0,CC1(CCN(C1)CC(=O)O)O,CN1CC[C@](C)(O)C1
EN300-397559,389.0,c1cc2c(c(c1)F)CC(OC2=O)C(=O)O,O=C1OCCc2c(F)cccc21
EN300-08314,92.0,CSCCC(C(=O)O)NC(=O)COc1ccccc1,CSCCCNC(=O)COc1ccccc1
EN300-08370,48.0,CC(C)C(C(=O)O)NC(=O)c1ccc(cc1Cl)Cl,CC(C)CNC(=O)c1ccc(Cl)cc1Cl
EN300-08381,37.0,c1cc(cc(c1)S(=O)(=O)NCC(=O)O)C(F)(F)F,CNS(=O)(=O)c1cccc(C(F)(F)F)c1
EN300-08768,142.0,c1cc(ccc1SCC(=O)Nc2cc(ccc2C(=O)O)Cl)Cl,O=C(CSc1ccc(Cl)cc1)Nc1cccc(Cl)c1
EN300-112872,347.0,CC(C)(C)C(C(=O)O)NS(=O)(=O)C,CC(C)(C)CNS(C)(=O)=O
EN300-112940,438.0,c1cc(cc(c1)O)CCCCC(=O)O,CCCCc1cccc(O)c1
EN300-113209,19.0,c1cc(c(cc1Br)CC(=O)O)F,Cc1cc(Br)ccc1F
EN300-113231,23.0,c1cc(c(c(c1)Br)C(=O)O)Br,Brc1cccc(Br)c1
EN300-11331,288.0,c1cc(ccc1CCC(=O)O)S(=O)(=O)N2CCCCCC2,CCc1ccc(S(=O)(=O)N2CCCCCC2)cc1
EN300-175425,207.0,CCC(C(=O)O)C(=O)OC,CCCC(=O)OC
EN300-176336,389.0,CC1C(CCCO1)C(=O)O,C[C@H]1CCCCO1
EN300-21410,26.0,c1ccc(cc1)OCCCC(=O)O,CCCOc1ccccc1
EN300-21511,19.0,c1cc(c(cc1Br)C(=O)O)O,Oc1ccc(Br)cc1
EN300-21796,142.0,Cc1cc(c(n1CC(F)(F)F)C)C(=O)O,Cc1ccc(C)n1CC(F)(F)F
EN300-21828,116.0,c1ccc-2c(c1)Cc3c2cc(cc3)C(=O)O,c1ccc2c(c1)Cc1ccccc1-2
EN300-21835,142.0,CCC(C(=O)O)n1nc(nn1)c2ccc(cc2)Cl,CCCn1nnc(-c2ccc(Cl)cc2)n1
EN300-22112,92.0,c1cc2c(cc1C(F)(F)F)NC(=O)C(S2)CC(=O)O,C[C@@H]1Sc2ccc(C(F)(F)F)cc2NC1=O
EN300-41792,188.0,CC(C)Oc1ccc(c(c1)C(=O)O)[N+](=O)[O-],CC(C)Oc1ccc([N+](=O)[O-])cc1
EN300-41863,19.0,c1c(cn[nH]1)C(=O)O,c1cn[nH]c1
EN300-41872,143.0,CN(c1ccccc1)c2ccc(cn2)C(=O)O,CN(c1ccccc1)c1ccccn1
EN300-58989,37.0,COc1ccc(cc1)C2(CCCCC2)C(=O)O,COc1ccc(C2CCCCC2)cc1
EN300-2658383,452.0,c1cc(ccc1c2ccon2)C(=O)O,c1ccc(-c2ccon2)cc1
EN300-2690393,403.0,c1c(cncc1n2cnnn2)C(=O)O,c1cncc(-n2cnnn2)c1
EN300-7436900,594.0,COc1c(cc(cc1O)C(=O)O)C#N,COc1c(O)cccc1C#N
EN300-7437173,672.0,Cn1cnc2c1cc(s2)C(=O)O,Cn1cnc2sccc21
EN300-89688,367.0,c1c2c(sc1Br)CCOC2CC(=O)O,C[C@@H]1OCCc2sc(Br)cc21
EN300-218379,203.0,CC1CCCN(C1)c2cc(ccn2)C(=O)O,C[C@H]1CCCN(c2ccccn2)C1
EN300-218410,367.0,C1CNC(=S)N(C1=O)CCC(=O)O,CCN1C(=O)CCNC1=S
EN300-218715,288.0,CC(=O)Nc1ccccc1C(C(=O)O)(F)F,CC(=O)Nc1ccccc1C(F)F
EN300-218784,202.0,CC(C1CC1)(C(=O)O)OC,CO[C@@H](C)C1CC1
EN300-218824,509.0,CN1C2CCC1CC(C2)C(=O)O,CN1C2CCCC1CC2
EN300-224913,216.0,CC(=O)NC(CC(=O)OC)C(=O)O,COC(=O)CCNC(C)=O
EN300-320883,367.0,c1cscc1[C@@H]2C[C@H]2C(=O)O,c1cc(C2CC2)cs1
EN300-320970,310.0,COc1cc2c(cc([nH]2)C(=O)O)c(c1)OC,COc1cc(OC)c2cc[nH]c2c1
EN300-371690,452.0,c1cc(c(cc1C(=O)O)C(F)F)F,Fc1ccccc1C(F)F
EN300-371693,679.0,CCOc1ccc2c(n1)c(c(cn2)C(=O)O)O,CCOc1ccc2nccc(O)c2n1
EN300-398660,278.0,Cc1cc(cc(c1C(=O)O)C)C#N,Cc1cc(C)cc(C#N)c1
EN300-08774,142.0,CC1CCCCC12C(=O)N(C(=O)N2)CC(=O)O,CC1CCCCC12NC(=O)N(C)C2=O
EN300-08793,92.0,Cc1cc(cc(c1OCC(=O)O)Cl)Br,COc1c(C)cc(Br)cc1Cl
EN300-08878,116.0,Cc1ccc(cc1S(=O)(=O)NCCCC(=O)O)C(C)(C)C,CCCNS(=O)(=O)c1cc(C(C)(C)C)ccc1C
EN300-08992,92.0,CSCCC(C(=O)O)NS(=O)(=O)c1ccccc1F,CSCCCNS(=O)(=O)c1ccccc1F
EN300-09025,92.0,CN(c1ccccc1)C(=O)CSCC(=O)O,CSCC(=O)N(C)c1ccccc1
EN300-09060,142.0,CSCc1c2ccccc2oc1C(=O)O,CSCc1coc2ccccc12
EN300-09180,92.0,c1ccc(c(c1)COc2ccccc2C(=O)O)Br,Brc1ccccc1COc1ccccc1
EN300-09210,288.0,c1ccc2c(c1)nc(s2)c3ccc(o3)C(=O)O,c1coc(-c2nc3ccccc3s2)c1
EN300-09224,103.0,COc1cc(cc(c1OC)Cl)/C=C(\C#N)/C(=O)Nc2ccccc2C(=O)O,COc1cc(/C=C(\C#N)C(=O)Nc2ccccc2)cc(Cl)c1OC
EN300-09249,92.0,Cc1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)c3ccccc3C(=O)O,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccccc3)CC2)cc1
EN300-09281,116.0,Cc1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)/C=C/C(=O)O,C=CC(=O)N1CCN(S(=O)(=O)c2ccc(C)cc2)CC1
EN300-731989,701.0,c1ccc(cc1)n2c(cc(n2)C(=O)O)C(F)(F)F,FC(F)(F)c1ccnn1-c1ccccc1
EN300-37456316,552.0,Cn1cncc1C2(CC2)C(=O)O,Cn1cncc1C1CC1
EN300-140458,262.0,c1ccc(c(c1)c2ccc(o2)C(=O)O)OC(F)(F)F,FC(F)(F)Oc1ccccc1-c1ccco1
EN300-140550,431.0,c1cc2nc(cn2cc1C(=O)O)C(F)(F)F,FC(F)(F)c1cn2ccccc2n1
EN300-714507,623.0,CN(C1CC1)C(CC(=O)O)C(F)(F)F,C[C@H](N(C)C1CC1)C(F)(F)F
EN300-176857,487.0,c1ccc2c(c1)cnn2c3ccc(cc3Cl)C(=O)O,Clc1ccccc1-n1ncc2ccccc21
EN300-43657,116.0,c1cc(cc(c1)NC(=O)c2cccc(c2)Br)C(=O)O,O=C(Nc1ccccc1)c1cccc(Br)c1
EN300-59285,19.0,CC(C)(C(=O)O)O,CC(C)O
EN300-59416,19.0,c1cc(ccc1C(=O)O)N2CCOCC2,c1ccc(N2CCOCC2)cc1
EN300-59612,188.0,CC(C)N(C)c1ccc(cc1)C(=O)O,CC(C)N(C)c1ccccc1
EN300-59674,188.0,c1cc(cc(c1)I)n2cccc2C(=O)O,Ic1cccc(-n2cccc2)c1
EN300-4207624,216.0,CC(C)C[C@@H](C(=O)O)NC(=O)N,CC(C)CCNC(N)=O
EN300-7437404,162.0,CCCCN(C)c1ccc(c(c1)C(=O)O)[N+](=O)[O-],CCCCN(C)c1ccc([N+](=O)[O-])cc1
EN300-7437456,672.0,C=C[C@@H]1C[C@H]1C(=O)O,C=CC1CC1
EN300-89982,367.0,CC(C(=O)O)N1C(=O)C2C3CCC(C2C1=O)O3,CCN1C(=O)C2C3CCC(O3)C2C1=O
EN300-90142,367.0,C1CC(CC(C1)C(=O)O)C(=O)N,NC(=O)C1CCCCC1
EN300-90474,103.0,Cc1nnc(o1)c2ccc(cc2)C(=O)O,Cc1nnc(-c2ccccc2)o1
EN300-90630,499.0,c1cc(cc(c1)F)c2c(nco2)C(=O)O,Fc1cccc(-c2cnco2)c1
EN300-243293,367.0,CC(C(=O)O)OCc1ccc(cc1)F,CCOCc1ccc(F)cc1
EN300-245901,594.0,CC(C)(C(=O)O)C(C)(F)F,CC(C)C(C)(F)F
EN300-321597,399.0,C1C[C@H](C[C@@H]1C(=O)O)O,OC1CCCC1
EN300-322130,206.0,CN(C)CCOc1ccc(cc1)CCC(=O)O,CCc1ccc(OCCN(C)C)cc1
EN300-322259,538.0,CC1(CC(CN1C)OC)C(=O)O,COC1CC(C)N(C)C1
EN300-323018,743.0,C1CC2(CCC1O2)C(=O)O,C1CC2CCC1O2
EN300-399516,83.0,Cc1ccc(c(n1)C(=O)O)Br,Cc1ccc(Br)cn1
EN300-09513,116.0,c1ccc(c(c1)C(=O)N2CCN(CC2)S(=O)(=O)c3cccc(c3)Cl)C(=O)O,O=C(c1ccccc1)N1CCN(S(=O)(=O)c2cccc(Cl)c2)CC1
EN300-09544,92.0,CC(C)(C)C(=O)Nc1c(c2c(s1)CCC2)C(=O)O,CC(C)(C)C(=O)Nc1cc2c(s1)CCC2
EN300-09607,79.0,c1ccc2c(c1)C(=NS2(=O)=O)N3CCCCC3C(=O)O,O=S1(=O)N=C(N2CCCCC2)c2ccccc21
EN300-09736,142.0,c1cc(cc(c1)S(=O)(=O)N2CCN(CC2)C(=O)/C=C/C(=O)O)C(F)(F)F,C=CC(=O)N1CCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1
EN300-09760,110.0,c1ccc(cc1)C2=NN(CC2)C(=O)CCC(=O)O,CCC(=O)N1CCC(c2ccccc2)=N1
EN300-114400,143.0,c1cc(ccc1c2c3cc(ccc3no2)C(=O)O)F,Fc1ccc(-c2onc3ccccc23)cc1
EN300-11455,110.0,CCN(CC)S(=O)(=O)c1ccc(c(c1)C(=O)O)N2CCOCC2,CCN(CC)S(=O)(=O)c1ccc(N2CCOCC2)cc1
EN300-114694,206.0,CCC(C(=O)O)SC,CCCSC
EN300-11496,142.0,CC(C)C(C(=O)O)NS(=O)(=O)c1ccc(cc1)CNC(=O)C,CC(=O)NCc1ccc(S(=O)(=O)NCC(C)C)cc1
EN300-14282,58.0,CN(C)c1ccc(cc1)CCC(=O)O,CCc1ccc(N(C)C)cc1
EN300-143427,67.0,Cc1c(n2ccsc2n1)C(=O)O,Cc1cn2ccsc2n1
EN300-14349,111.0,c1ccc(cc1)Cn2ccc(=O)n(c2=O)CC(=O)O,Cn1c(=O)ccn(Cc2ccccc2)c1=O
EN300-14368,198.0,CS(=O)(=O)CCC(C(=O)O)N1C(=O)c2ccccc2C1=O,CS(=O)(=O)CCCN1C(=O)c2ccccc2C1=O
EN300-14376,127.0,c1cc(ccc1C(=O)O)n2c(=O)c(c(cn2)Cl)Cl,O=c1c(Cl)c(Cl)cnn1-c1ccccc1
EN300-14406,252.0,c1cc(cc(c1)C(=O)O)CN2CCCC2=O,O=C1CCCN1Cc1ccccc1
EN300-14453,111.0,c1cc(c(cc1S(=O)(=O)N2CCC(CC2)C(=O)O)Cl)F,O=S(=O)(c1ccc(F)c(Cl)c1)N1CCCCC1
EN300-14475,142.0,c1cscc1c2nc(cs2)C(=O)O,c1csc(-c2ccsc2)n1
EN300-145307,331.0,Cc1c(cc(cc1OC)C(=O)O)[N+](=O)[O-],COc1cccc([N+](=O)[O-])c1C
EN300-17813,19.0,CC(=O)Nc1ccc(cc1)C(=O)O,CC(=O)Nc1ccccc1
EN300-178282,21.0,c1c(cc(c(c1Cl)C(=O)O)Cl)Br,Clc1cc(Cl)cc(Br)c1
EN300-43681,143.0,CC(C(=O)O)Oc1c(cc(c2c1nccc2)Cl)I,CCOc1c(I)cc(Cl)c2cccnc12
EN300-43725,92.0,c1cc(cc2c1cc(cc2)Br)OCC(=O)O,COc1ccc2cc(Br)ccc2c1
EN300-43851,431.0,Cc1c(nn(n1)c2ccc(cc2)F)C(=O)O,Cc1cnn(-c2ccc(F)cc2)n1
EN300-43867,111.0,Cc1c(c2ccccc2n1CC(=O)O)Br,Cc1c(Br)c2ccccc2n1C
EN300-44048,481.0,c1cnc(cn1)/C=C/C(=O)O,C=Cc1cnccn1
EN300-44054,32.0,c1cc(ccc1OCCCC(=O)O)Cl,CCCOc1ccc(Cl)cc1
EN300-44086,127.0,Cc1c(c(n(n1)c2ccc(cc2)Br)C)C(=O)O,Cc1cc(C)n(-c2ccc(Br)cc2)n1
EN300-44300,188.0,c1cc(cc(c1)NC(=O)/C=C/c2cccs2)C(=O)O,O=C(/C=C/c1cccs1)Nc1ccccc1
EN300-7436797,601.0,c1ccc(c(c1)c2ccc(o2)CCC(=O)O)Br,CCc1ccc(-c2ccccc2Br)o1
EN300-7436800,315.0,c1cc(ccc1n2c3c(c(n2)C(=O)O)CCC3)Cl,Clc1ccc(-n2ncc3c2CCC3)cc1
EN300-7437385,559.0,C1C[C@H]2CO[C@H](CN2C1)C(=O)O,C1C[C@H]2COCCN2C1
EN300-147649,672.0,c1c(noc1C(=O)O)C#N,N#Cc1ccon1
EN300-190514,389.0,C[C@@H](C(=O)O)Oc1cc2ccccc2nc1,CCOc1cnc2ccccc2c1
EN300-192485,452.0,Cc1nc2cccc(n2n1)C(=O)O,Cc1nc2ccccn2n1
EN300-7437743,438.0,C1CN2C=C(C=CC2=N1)C(=O)O,C1=CC2=NCCN2C=C1
EN300-7437837,438.0,c1cc(nc(c1)N2CCC(CC2)C(=O)O)C(=O)N,NC(=O)c1cccc(N2CCCCC2)n1
EN300-7437952,538.0,CC1(CN(CCS1)CC(=O)O)C,CN1CCSC(C)(C)C1
EN300-90938,862.0,Cn1c(c(c(n1)C(F)(F)F)C(=O)O)C(F)(F)F,Cn1nc(C(F)(F)F)cc1C(F)(F)F
EN300-90950,862.0,c1ccc(cc1)n2c(c(c(n2)C(F)(F)F)C(=O)O)C(F)F,FC(F)c1cc(C(F)(F)F)nn1-c1ccccc1
EN300-91443,361.0,c1cc(cc(c1)F)C(C(=O)O)N2CCOCC2,Fc1cccc(CN2CCOCC2)c1
EN300-91469,546.0,c1cn(nc1C(F)(F)F)Cc2cc(no2)C(=O)O,FC(F)(F)c1ccn(Cc2ccno2)n1
EN300-91903,170.0,Cc1cc(=O)[nH]c(c1C(=O)O)C,Cc1cc(C)[nH]c(=O)c1
EN300-92028,325.0,Cc1c(cn(n1)c2ccc(cc2)Cl)C(=O)O,Cc1ccn(-c2ccc(Cl)cc2)n1
EN300-246319,524.0,CC(C)(C1CCC1)C(=O)O,CC(C)C1CCC1
EN300-246832,452.0,CCC(CC(F)(F)F)C(=O)O,CCCCC(F)(F)F
EN300-267381,162.0,C/C(=C\C(=O)O)/c1ccco1,C=C(C)c1ccco1
EN300-267382,79.0,C/C(=C\c1ccco1)/C(=O)O,C/C=C\c1ccco1
EN300-373435,594.0,C1C[C@H]2C[C@@H](C[C@@H]1S2(=O)=O)C(=O)O,O=S1(=O)[C@H]2CCC[C@@H]1CC2
EN300-633464,367.0,c1ccc(cc1)n2c3c(cn2)C(=O)N(C3)CC(=O)O,CN1Cc2c(cnn2-c2ccccc2)C1=O
EN300-633477,216.0,COc1ccc(cc1c2ncc(s2)C(=O)O)Br,COc1ccc(Br)cc1-c1nccs1
EN300-100180,339.0,CC(=O)N1CCC(C1)C(=O)O,CC(=O)N1CCCC1
EN300-12293,262.0,c1cc(cc(c1)Br)c2nc(cs2)CC(=O)O,Cc1csc(-c2cccc(Br)c2)n1
EN300-123207,389.0,Cc1c(cnn1CC(C)C)C(=O)O,Cc1ccnn1CC(C)C
EN300-12327,92.0,c1cc(oc1)C(=O)N2CCCC2C(=O)O,O=C(c1ccco1)N1CCCC1
EN300-123320,212.0,c1cc(c(cc1S(=O)(=O)N)F)C(=O)O,NS(=O)(=O)c1cccc(F)c1
EN300-178663,389.0,Cc1c(n2c(n1)cccn2)C(=O)O,Cc1cn2ncccc2n1
EN300-178905,23.0,c1cc2cc(ccc2nc1)CC(=O)O,Cc1ccc2ncccc2c1
EN300-17945,19.0,C/C=C/C=C/C(=O)O,C=C/C=C/C
EN300-179563,19.0,c1cc2c(cc1Cl)c(c[nH]2)C(=O)O,Clc1ccc2[nH]ccc2c1
EN300-44863,142.0,CC(C(=O)O)Sc1nncn1C,CCSc1nncn1C
EN300-45489,142.0,c1ccc(cc1)CCOCCCC(=O)O,CCCOCCc1ccccc1
EN300-7437410,708.0,CCCCN(C)c1ccc(c(c1)C(=O)O)NC(=O)C(C)C,CCCCN(C)c1ccc(NC(=O)C(C)C)cc1
EN300-6492941,73.0,c1ccc(cc1)c2cc(ccn2)C(=O)O,c1ccc(-c2ccccn2)cc1
EN300-7438227,367.0,C1CC(C1)(CCS(=O)(=O)N)C(=O)O,NS(=O)(=O)CCC1CCC1
EN300-97862,149.0,c1cc(sc1C#N)C(=O)O,N#Cc1cccs1
EN300-98167,438.0,CCCCCCCCCC(=O)N[C@@H](CCC(=O)N)C(=O)O,CCCCCCCCCC(=O)NCCCC(N)=O
EN300-99232,120.0,C1COCCC12CC2C(=O)O,C1CC2(CCO1)CC2
EN300-247314,331.0,c1cc(ccc1Oc2ccc(nc2)C(=O)O)Cl,Clc1ccc(Oc2cccnc2)cc1
EN300-247342,216.0,c1cc(c(c(c1)F)C(=O)O)n2cccn2,Fc1cccc(-n2cccn2)c1
EN300-26667701,524.0,CP(=O)(C)C(CC(=O)O)c1ccccc1,C[C@@H](c1ccccc1)P(C)(C)=O
EN300-26982724,452.0,C=Cn1c(cnn1)C(=O)O,C=Cn1ccnn1
EN300-295215,210.0,CC1(c2cc(ccc2N(C1=O)C)C(=O)O)C,CN1C(=O)C(C)(C)c2ccccc21
EN300-295886,325.0,c1cc(ccc1CC(=O)O)C2CCCCC2,Cc1ccc(C2CCCCC2)cc1
EN300-343749,524.0,CCc1ccc(cc1C(=O)O)F,CCc1ccc(F)cc1
EN300-344066,59.0,c1ccc2c(c1)ccc(n2)/C=C/C(=O)O,C=Cc1ccc2ccccc2n1
EN300-697490,19.0,CCOc1ccc2ccccc2c1C(=O)O,CCOc1ccc2ccccc2c1
EN300-697491,103.0,c1cc(sc1)C2(CCOCC2)C(=O)O,c1csc(C2CCOCC2)c1
EN300-101200,383.0,CC(c1ccc(s1)Cl)C(=O)O,CCc1ccc(Cl)s1
EN300-101202,383.0,CC(c1cnn(c1)C)C(=O)O,CCc1cnn(C)c1
EN300-124055,425.0,c1cc(c(nc1)c2nc(cs2)C(=O)O)Cl,Clc1cccnc1-c1nccs1
EN300-146320,19.0,c1cc(cc(c1)Cl)C(C(=O)O)O,OCc1cccc(Cl)c1
EN300-17977,19.0,Cc1ccc(cc1[N+](=O)[O-])C(=O)O,Cc1ccccc1[N+](=O)[O-]
EN300-180161,389.0,CCCOc1ccc(c(c1)OCCC)C(=O)O,CCCOc1cccc(OCCC)c1
EN300-180790,331.0,CCCc1c(cnn1c2cccc(c2)C)C(=O)O,CCCc1ccnn1-c1cccc(C)c1
EN300-49747,29.0,Cc1c(c(n(n1)CC(=O)O)C)Br,Cc1nn(C)c(C)c1Br
EN300-49751,19.0,CC(=O)NCC(=O)NCC(=O)O,CNC(=O)CNC(C)=O
EN300-7438088,735.0,C1[C@H](C[C@@H]2[C@H]1CS(=O)(=O)C2)C(=O)O,O=S1(=O)C[C@H]2CCC[C@H]2C1
EN300-7438796,367.0,COc1cc2ccc(nc2cc1OC)C(=O)O,COc1cc2cccnc2cc1OC
EN300-6736426,1118.0,C1C2CC1(CS2)C(=O)O,C1SC2CC1C2
EN300-6745331,538.0,C1C(CC2COCC1C2(F)F)C(=O)O,FC1(F)C2CCCC1COC2
EN300-99285,431.0,Cc1c(cn(n1)Cc2cccc(c2)Br)C(=O)O,Cc1ccn(Cc2cccc(Br)c2)n1
EN300-99553,331.0,c1cc2c(cc1C(=O)NCC(=O)O)nn[nH]2,CNC(=O)c1ccc2[nH]nnc2c1
EN300-344162,154.0,c1cc(oc(=O)c1)C(=O)O,O=c1cccco1
EN300-344489,127.0,Cc1ccc(nc1)Oc2ccc(cc2)C(=O)O,Cc1ccc(Oc2ccccc2)nc1
EN300-10156,84.0,CC(=O)Nc1ccc(cc1)S(=O)(=O)NCc2ccc(cc2)C(=O)O,CC(=O)Nc1ccc(S(=O)(=O)NCc2ccccc2)cc1
EN300-10172,142.0,c1cc(cc(c1)NS(=O)(=O)c2ccc(c(c2)[N+](=O)[O-])SCC(=O)O)C(F)(F)F,CSc1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1[N+](=O)[O-]
EN300-101776,262.0,c1cc2c(cc1C(=O)O)C(=O)N(C2=O)C3CCS(=O)(=O)C3,O=C1c2ccccc2C(=O)N1[C@H]1CCS(=O)(=O)C1
EN300-10182,92.0,Cc1ccc(cc1C)S(=O)(=O)NC(CCC(=O)N)C(=O)O,Cc1ccc(S(=O)(=O)NCCCC(N)=O)cc1C
EN300-101970,331.0,C1CC1COCCC(=O)O,CCOCC1CC1
EN300-102163,292.0,Cc1c(nc(o1)c2cnn(c2)C)C(=O)O,Cc1cnc(-c2cnn(C)c2)o1
EN300-10238,28.0,CSCc1ccc(o1)C(=O)O,CSCc1ccco1
EN300-124555,235.0,c1c(cnc2c1nn[nH]2)C(=O)O,c1cnc2[nH]nnc2c1
EN300-12464,188.0,Cc1cc(c2c(c(sc2n1)C(=O)O)C)C(F)(F)F,Cc1cc(C(F)(F)F)c2c(C)csc2n1
EN300-18159,19.0,c1cc(oc1C(=O)O)Br,Brc1ccco1
EN300-50016,116.0,CN(c1ccccc1)S(=O)(=O)c2cc(ccc2Br)C(=O)O,CN(c1ccccc1)S(=O)(=O)c1ccccc1Br
EN300-50165,188.0,c1cc(sc1c2nc(cs2)CC(=O)O)Br,Cc1csc(-c2ccc(Br)s2)n1
EN300-7439011,672.0,C=CC1(CC1)CC(=O)O,C=CC1(C)CC1
EN300-6762810,367.0,CCc1ccc(c(c1F)C(=O)O)F,CCc1ccc(F)cc1F
EN300-7438912,672.0,Cc1c2n(nc1C(=O)O)CCCC2,Cc1cnn2c1CCCC2
EN300-1628378,361.0,COc1ccc(c(c1)C(=O)O)C(=O)OC,COC(=O)c1ccc(OC)cc1
EN300-250143,183.0,CCC(C)(C)OCC(=O)O,CCC(C)(C)OC
EN300-345171,367.0,c1c(c(c(s1)I)Br)C(=O)O,Brc1ccsc1I
EN300-345689,19.0,c1cc(cc(c1)O)/C=C/C(=O)O,C=Cc1cccc(O)c1
EN300-701715,431.0,CC1CCCC(C1)(C(=O)O)OC,COC1CCCC(C)C1
EN300-647954,743.0,C(C(=O)O)Oc1[nH]c(=O)[nH]c(=O)n1,COc1nc(=O)[nH]c(=O)[nH]1
EN300-37453222,727.0,C1CC2(CC1C(=O)NC2)C(=O)O,O=C1NCC2CCC1C2
EN300-10522,142.0,CN(CC(=O)O)S(=O)(=O)c1ccc(s1)Cl,CN(C)S(=O)(=O)c1ccc(Cl)s1
EN300-105317,367.0,CCCCC(C(=O)O)NC(=O)C(C)NC(=O)C(C)(C)C,CCCCCNC(=O)[C@H](C)NC(=O)C(C)(C)C
EN300-10561,79.0,CCN(CC)S(=O)(=O)c1ccc(c(c1)C(=O)O)C,CCN(CC)S(=O)(=O)c1ccc(C)cc1
EN300-125175,117.0,c1cc(c(c(c1)F)N2CC(CC2=O)C(=O)O)F,O=C1CCCN1c1c(F)cccc1F
EN300-125301,883.0,c1cc(c2ccsc2c1C(=O)O)F,Fc1cccc2sccc12
EN300-125509,21.0,c1c(sc(n1)Cl)C(=O)O,Clc1nccs1
EN300-14891,79.0,CCOc1ccccc1C(=O)NCCCC(=O)O,CCCNC(=O)c1ccccc1OCC
EN300-18213,19.0,c1cc(ccc1C(=O)O)F,Fc1ccccc1
EN300-50999,116.0,c1c(cc(cc1F)F)C(=O)NCC(=O)O,CNC(=O)c1cc(F)cc(F)c1
EN300-51142,19.0,c1cc(c(cc1[N+](=O)[O-])F)C(=O)O,O=[N+]([O-])c1cccc(F)c1
EN300-51189,1024.0,C1C(C1C(F)(F)F)C(=O)O,FC(F)(F)C1CC1
EN300-315191,47.0,Cc1c(c(sc1C(=O)O)Br)Br,Cc1csc(Br)c1Br
EN300-60226,19.0,Cc1cc(n(n1)Cc2ccc(cc2)C(=O)O)C,Cc1cc(C)n(Cc2ccccc2)n1
EN300-60441,317.0,c1ccc(c(c1)n2cc(cn2)C(=O)O)Cl,Clc1ccccc1-n1cccn1
EN300-252612,452.0,c1ccc(cc1)Cc2cccc(c2)C(=O)O,c1ccc(Cc2ccccc2)cc1
EN300-252721,216.0,CS(=O)(=O)c1cccnc1C(=O)O,CS(=O)(=O)c1cccnc1
